Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift
121947.25+575744.4,1.8429126057254528,,,,0.2680464451593998,,1.5269700675973732,,,,,,,,,,1.8429126057254528,,0.8993575685414916,,2715.514709080002,,2.248,2.2480754023824425
103510.72+082032.7,3.5491670162297635,1.172138745118051,-5.8042129698275335,1.9168844057608392,0.12282969190320503,0.040565417257709326,0.35020616132080856,0.11757253957117843,4.0645576553637115,1.405995415596337,-4.112494458759075,1.4225775215785912,0.12906066741737887,0.04464414632750501,0.3963679930990277,0.14233266975494913,4.3826080250450214,0.7520349466794499,0.37328707720991816,0.09230640679387825,2028.370032384999,366.9504160400029,1.6521740000000005,1.6489348165500115
161656.22+543730.9,13.823021784604986,1.5399347140507644,-11.80377956120612,1.3149838137091268,0.45505654396154394,0.05069494787910981,0.33844301025423174,0.03893253304237734,7.540653886101787,1.2016387641330504,-11.31745984251713,1.8034906075390897,0.24627063309611508,0.03924438698098934,0.26823621223418853,0.04321489985050913,11.121228768607505,0.7414974479391571,0.30333961124421016,0.029082940438448352,2029.1732260199933,1257.500301745,0.4525412321090698,0.4524616981676096
141349.16+314412.4,3.631473942754061,,,,0.15600108266279897,,0.9588438476260596,,,,,,,,,,3.631473942754061,,0.613540029930124,,4827.179341884999,,2.595,2.5876803080701403
133433.88+035545.1,5.623885588964696,1.2480646532391326,-7.530947764956874,1.6712839481080568,0.19163990935282327,0.04252913634703596,0.21394696778037947,0.04786702018282025,4.99984027425513,1.473609851599109,-4.619342517699447,1.3614652206078028,0.18212374493336503,0.05367758368719346,0.256608687848293,0.07696228600074634,5.693504036469037,0.7235316577180284,0.23527782781433623,0.04531678796992125,1277.1695535199979,2188.9392112999994,2.5780000000000003,2.5773922327483905
164613.01+300611.4,3.727642367962316,1.3441551234697438,-4.1501514523031595,1.496508191272142,0.07889159009083696,0.028447615020869243,0.25718829704493096,0.09409943522093071,2.891321938165807,1.2232626507742492,-4.103864632564189,1.7362661219365312,0.1067938383454261,0.045182417100067346,0.37657433214173486,0.16302554097721575,3.718245097748868,0.7313207795428396,0.3168813145933329,0.09411698932686381,360.5107321800024,2353.79234765,1.3440229892730713,1.3437783802802294
103642.82+090240.5,5.233270832114952,1.4801791115444036,-4.795457609665513,1.3563479536668537,0.12684054927459243,0.03587560008951327,0.42626357482783345,0.12637820783462825,2.2059896334938305,1.046596156938389,-7.14352124131613,3.3891282917445866,0.21816931387651922,0.10350690773800898,0.7442150786389408,0.3614932644166848,4.844559829147606,1.0189505651432025,0.5852393267333871,0.1914737786448341,3078.2506198549963,1301.436289389996,1.547013,1.5469088538679523
142754.09+544254.0,8.999650255623736,1.5821505846079822,-7.340356965993939,1.290444598968884,0.31079792983042465,0.05463869288352438,0.9382065412285582,0.20392290831344642,2.6687568486185302,1.267180615759819,-3.4289683284914045,1.6281446547548488,0.18506909668225893,0.08787461173667226,0.7482360017897787,0.3909991482854893,5.609433099681903,0.7256483939014284,0.8432212715091685,0.22049086517075506,2024.1976368700052,2537.8026334700044,0.69429636,0.6937921610044322
142118.91+510512.3,9.796417459601106,1.3658184594298566,-10.530373306194413,1.4681467286994703,0.18073983611021516,0.02519878369124854,0.20781375023452384,0.029262249591328327,2.011215699607526,1.023916880655803,-9.141343865932718,4.653889832917682,0.19127383750792604,0.09737817335574644,0.22179935967229744,0.11304699006811189,7.869837582833941,1.2924785113430508,0.21480655495341064,0.058386430817881356,2031.377127669999,160.10914764000336,1.056452,1.054309926232302
120057.21-005126.3,2.3487492142487976,1.2795160180928038,-2.942469522706427,1.6029539740609995,0.18385876378750657,0.10015979224418647,0.9160187280420031,0.5747478110247477,,,,,,,,,2.6456093684776123,1.025502643038283,0.5689090438571502,0.29287995332610206,890.8920605300009,,2.574,2.5713571542907614
132747.89+050948.8,5.496889029161191,1.3202044806839865,-6.37734829808333,1.5316670490065876,0.1518054339238597,0.03645957067629561,0.19288911242444512,0.04669267432117497,2.1719485419567115,1.1473475399517852,-3.861241074805288,2.0397285491614245,0.12546881965099144,0.06627981224524258,0.14656844761942628,0.07762547660433752,4.47685673600163,0.7732174157185758,0.1697287800219357,0.04529326785879405,3446.773583944996,160.5736952649968,1.464378,1.4630067708273222
022334.49-041102.7,3.0778221073885064,,,,0.20912109663879955,,1.164710473632044,,,,,,,,,,3.0778221073885064,,0.6556394606257351,,3813.547846745001,,0.9105055,0.9106947317653424
142045.46+544111.8,3.7871190390616283,,,,0.10058075177708059,,0.44211476884030926,,1.6576433505044956,,,,0.15993511998664867,,0.7799171198654299,,2.722381194783062,,0.6110159443528695,,4937.709533339999,3634.4621386299987,0.90558004,0.9055066748307582
103604.50+333317.5,2.703329786424573,1.6454882354138491,-2.0687211127947682,1.259208650957176,0.09535094605810668,0.058039111898999816,0.3570636323754003,0.22590983534468176,1.53600300309471,,,,0.08870907761091251,,0.3816566243739619,,2.102684634104684,,0.36936012837468113,,1459.0929275699964,3080.355984239999,1.0307409763336182,1.0296777150110183
083528.07+315031.1,3.503868240687199,,,,0.13003721582329247,,0.49623565609443254,,2.764989041250233,1.1812811558673542,-4.3970485387349605,1.8785429174406705,0.1111041971260141,0.047466840716080275,0.3708814290066419,0.1615095779713311,3.555301940224131,,0.4335585425505372,,1632.2153422449992,4384.702250739996,1.107967495918274,1.1101204446524393
084828.97+223755.7,3.3994067820800007,1.2702231153790278,-4.340178762748086,1.6217521887588053,0.2523634095248486,0.09429816929946416,0.8314701097019571,0.349141199015725,,,,,,,,,3.8697927724140433,1.0299935587889832,0.6011757693542995,0.19234404112593115,1455.103070050005,,1.5990819931030271,1.5990122123068515
